context:timestamp,org_abbr,sector,prov,municipality,status,context:location:latitude,context:location:longitude,m_code_str,m_code,
4/24/12 15:00,Plan International,Education,LEYTE,MAYORGA,completed,10.8832,124.988,83735000,,
4/24/12 15:00,Plan International,Education,EASTERN SAMAR,MERCEDES,completed,11.089,125.705,82616000,,
4/24/12 15:00,Plan International,Education,EASTERN SAMAR,QUINAPONDAN,completed,11.1896,125.477,82618000,,
4/24/12 15:00,Plan International,Education,EASTERN SAMAR,SALCEDO,completed,11.1593,125.628,82619000,,
4/24/12 15:00,Project Panay,Education,AKLAN,BANGA,completed,11.598,122.332,60403000,,
4/24/12 15:00,Romualdez Family,Education,Leyte,TOLOSA,completed,11.0369,125.02,83749000,,
4/24/12 15:00,Romualdez Family,Education,Leyte,TOLOSA,ongoing,11.0369,125.02,83749000,,
4/24/12 15:00,Save the Children,Education,LEYTE,DULAG,completed,10.9633,125.008,83718000,,
4/24/12 15:00,Save the Children,Education,LEYTE,KANANGA,completed,11.169,124.564,83726000,,
4/24/12 15:00,Save the Children,Education,LEYTE,MACARTHUR,completed,10.8248,124.938,83730000,,
4/24/12 15:00,Save the Children,Education,LEYTE,MAYORGA,completed,10.8832,124.988,83735000,,
4/24/12 15:00,Save the Children,Education,Leyte,PALO,completed,11.1457,124.97,83739000,,
4/24/12 15:00,Save the Children,Education,Leyte,TANAUAN,completed,11.0846,124.991,83748000,,
4/24/12 15:00,SHO,Education,SAMAR (WESTERN SAMAR),BASEY,planned,11.3937,125.152,86002000,,
4/24/12 15:00,SHO,Education,SAMAR (WESTERN SAMAR),MARABUT,planned,11.2058,125.218,86010000,,
4/24/12 15:00,SM Group,Education,CEBU,BANTAYAN,ongoing,11.1873,123.726,72209000,,
4/24/12 15:00,SM Group,Education,ILOILO,ESTANCIA,completed,11.4523,123.135,63019000,,
4/24/12 15:00,SM Group,Education,Leyte,Tacloban city(capital),completed,11.2724,124.955,83747000,,
4/24/12 15:00,Ted Jopson of City Housing / Tzu Chi Foundation,Education,LEYTE,CARIGARA,completed,11.2368,124.693,83715000,,
4/24/12 15:00,Ted Jopson of City Housing / Tzu Chi Foundation,Education,Leyte,Tacloban city(capital),completed,11.2724,124.955,83747000,,
4/24/12 15:00,UK,Education,CAPIZ,CUARTERO,completed,11.3135,122.76,61901000,,
4/24/12 15:00,UK,Education,CAPIZ,DAO,completed,11.3803,122.709,61902000,,
4/24/12 15:00,UK,Education,CAPIZ,DUMALAG,completed,11.3049,122.622,61903000,,
4/24/12 15:00,UK,Education,CAPIZ,DUMARAO,completed,11.2486,122.76,61904000,,
4/24/12 15:00,UK,Education,CAPIZ,IVISAN,completed,11.5182,122.683,61905000,,
4/24/12 15:00,UK,Education,CAPIZ,JAMINDAN,completed,11.3685,122.403,61906000,,
4/24/12 15:00,UK,Education,CAPIZ,MA-AYON,completed,11.3509,122.849,61907000,,
4/24/12 15:00,UK,Education,CAPIZ,MAMBUSAO,completed,11.4338,122.589,61908000,,
4/24/12 15:00,UK,Education,CAPIZ,PANAY,completed,11.535,122.832,61909000,,
4/24/12 15:00,UK,Education,CAPIZ,PANITAN,completed,11.4443,122.775,61910000,,
4/24/12 15:00,UK,Education,CAPIZ,PILAR,completed,11.4607,123.02,61911000,,
4/24/12 15:00,UK,Education,CAPIZ,PONTEVEDRA,completed,11.436,122.867,61912000,,
4/24/12 15:00,UK,Education,CAPIZ,President Roxas,completed,11.4171,122.956,61913000,,
4/24/12 15:00,UK,Education,CAPIZ,SAPI-AN,completed,11.4981,122.6,61915000,,
4/24/12 15:00,UK,Education,CAPIZ,SIGMA,completed,11.4288,122.672,61916000,,
4/24/12 15:00,UK,Education,CAPIZ,TAPAZ,completed,11.2582,122.422,61917000,,
4/24/12 15:00,UNDP,Education,LEYTE,ALANGALANG,planned,11.22,124.864,83702000,,
4/24/12 15:00,UNDP,Education,LEYTE,DULAG,planned,10.9633,125.008,83718000,,
4/24/12 15:00,UNDP,Education,LEYTE,MACARTHUR,planned,10.8248,124.938,83730000,,
4/24/12 15:00,UNDP,Education,LEYTE,MAYORGA,planned,10.8832,124.988,83735000,,
4/24/12 15:00,UNDP,Education,Leyte,PALO,planned,11.1457,124.97,83739000,,
4/24/12 15:00,UNDP,Education,LEYTE,SANTA FE,planned,11.1887,124.936,83744000,,
4/24/12 15:00,UNDP,Education,Leyte,TANAUAN,planned,11.0846,124.991,83748000,,
4/24/12 15:00,UNDP,Education,Leyte,TOLOSA,planned,11.0369,125.02,83749000,,
4/24/12 15:00,UNICEF ,Education,LEYTE,ABUYOG,completed,10.6584,125.045,83701000,,
4/24/12 15:00,UNICEF ,Education,ILOILO,AJUY,completed,11.1431,122.996,63001000,,
4/24/12 15:00,UNICEF ,Education,LEYTE,ALANGALANG,completed,11.22,124.864,83702000,,
4/24/12 15:00,UNICEF ,Education,LEYTE,ALANGALANG,planned,11.22,124.864,83702000,,
4/24/12 15:00,UNICEF ,Education,AKLAN,ALTAVAS,completed,11.5138,122.47,60401000,,
4/24/12 15:00,UNICEF ,Education,EASTERN SAMAR,BALANGIGA,completed,11.2017,125.364,82602000,,
4/24/12 15:00,UNICEF ,Education,ILOILO,BALASAN,completed,11.4579,123.086,63005000,,
4/24/12 15:00,UNICEF ,Education,AKLAN,BALETE,completed,11.5294,122.376,60402000,,
4/24/12 15:00,UNICEF ,Education,ANTIQUE,BARBAZA,completed,11.2574,122.126,60602000,,
4/24/12 15:00,UNICEF ,Education,SAMAR (WESTERN SAMAR),BASEY,planned,11.3937,125.152,86002000,,
4/24/12 15:00,UNICEF ,Education,SAMAR (WESTERN SAMAR),BASEY,completed,11.3937,125.152,86002000,,
4/24/12 15:00,UNICEF ,Education,ILOILO,BATAD,completed,11.4004,123.1,63009000,,
4/24/12 15:00,UNICEF ,Education,AKLAN,BATAN,completed,11.5686,122.485,60404000,,
4/24/12 15:00,UNICEF ,Education,ILOILO,BINGAWAN,planned,11.1933,122.569,63010000,,
4/24/12 15:00,UNICEF ,Education,ILOILO,BINGAWAN,completed,11.1933,122.569,63010000,,
4/24/12 15:00,UNICEF ,Education,ANTIQUE,BUGASONG,planned,11.0964,122.135,60604000,,
4/24/12 15:00,UNICEF ,Education,ANTIQUE,BUGASONG,completed,11.0964,122.135,60604000,,
4/24/12 15:00,UNICEF ,Education,LEYTE,BURAUEN,planned,10.9639,124.855,83710000,,
4/24/12 15:00,UNICEF ,Education,ILOILO,CALINOG,planned,11.152,122.499,63013000,,
4/24/12 15:00,UNICEF ,Education,ILOILO,CALINOG,completed,11.152,122.499,63013000,,
4/24/12 15:00,UNICEF ,Education,ILOILO,CALINOG,ongoing,11.152,122.499,63013000,,
4/24/12 15:00,UNICEF ,Education,ANTIQUE,CALUYA,planned,11.9593,121.451,60605000,,
4/24/12 15:00,UNICEF ,Education,ANTIQUE,CALUYA,completed,11.9593,121.451,60605000,,
4/24/12 15:00,UNICEF ,Education,Leyte,CAPOOCAN,completed,11.2501,124.604,83714000,,
4/24/12 15:00,UNICEF ,Education,Leyte,CAPOOCAN,planned,11.2501,124.604,83714000,,
4/24/12 15:00,UNICEF ,Education,ILOILO,CARLES,completed,11.5215,123.191,63014000,,
4/24/12 15:00,UNICEF ,Education,ILOILO,CONCEPCION,completed,11.2197,123.121,63015000,,
4/25/12 15:00,UNICEF ,Education,ILOILO,CONCEPCION,completed,11.2197,123.121,63015000,,
4/26/12 15:00,UNICEF ,Education,ILOILO,CONCEPCION,completed,11.2197,123.121,63015000,,
4/27/12 15:00,UNICEF ,Education,ILOILO,CONCEPCION,completed,11.2197,123.121,63015000,,
4/28/12 15:00,UNICEF ,Education,ILOILO,CONCEPCION,completed,11.2197,123.121,63015000,,
4/29/12 15:00,UNICEF ,Education,ILOILO,CONCEPCION,completed,11.2197,123.121,63015000,,
4/30/12 15:00,UNICEF ,Education,ILOILO,CONCEPCION,completed,11.2197,123.121,63015000,,
5/1/12 15:00,UNICEF ,Education,ILOILO,CONCEPCION,completed,11.2197,123.121,63015000,,
5/2/12 15:00,UNICEF ,Education,ILOILO,CONCEPCION,completed,11.2197,123.121,63015000,,
5/3/12 15:00,UNICEF ,Education,ILOILO,CONCEPCION,completed,11.2197,123.121,63015000,,
5/4/12 15:00,UNICEF ,Education,ILOILO,CONCEPCION,completed,11.2197,123.121,63015000,,
5/5/12 15:00,UNICEF ,Education,ILOILO,CONCEPCION,completed,11.2197,123.121,63015000,,
5/6/12 15:00,UNICEF ,Education,ILOILO,CONCEPCION,completed,11.2197,123.121,63015000,,
5/7/12 15:00,UNICEF ,Education,ILOILO,CONCEPCION,completed,11.2197,123.121,63015000,,
5/8/12 15:00,UNICEF ,Education,ILOILO,CONCEPCION,completed,11.2197,123.121,63015000,,
5/9/12 15:00,UNICEF ,Education,CAPIZ,CUARTERO,completed,11.3135,122.76,61901000,,
5/10/12 15:00,UNICEF ,Education,CAPIZ,CUARTERO,completed,11.3135,122.76,61901000,,
5/11/12 15:00,UNICEF ,Education,CAPIZ,CUARTERO,planned,11.3135,122.76,61901000,,
5/12/12 15:00,UNICEF ,Education,CAPIZ,CUARTERO,planned,11.3135,122.76,61901000,,
4/24/12 15:00,UNICEF ,Education,CAPIZ,CUARTERO,planned,11.3135,122.76,61901000,,
4/24/12 15:00,UNICEF ,Education,CAPIZ,CUARTERO,completed,11.3135,122.76,61901000,,
4/24/12 15:00,UNICEF ,Education,ANTIQUE,CULASI,completed,11.4233,122.108,60606000,,
4/24/12 15:00,UNICEF ,Education,LEYTE,DAGAMI,planned,11.0614,124.863,83717000,,
4/24/12 15:00,UNICEF ,Education,LEYTE,DAGAMI,completed,11.0614,124.863,83717000,,
4/24/12 15:00,UNICEF ,Education,CAPIZ,DAO,completed,11.3803,122.709,61902000,,
4/24/12 15:00,UNICEF ,Education,CAPIZ,DAO,planned,11.3803,122.709,61902000,,
,UNICEF ,Education,CAPIZ,DAO,completed,11.3803,122.709,61902000,,
,UNICEF ,Education,LEYTE,DULAG,completed,10.9633,125.008,83718000,,
,UNICEF ,Education,LEYTE,DULAG,ongoing,10.9633,125.008,83718000,,
4/24/12 15:00,UNICEF ,Education,LEYTE,DULAG,completed,10.9633,125.008,83718000,,
4/24/12 15:00,UNICEF ,Education,LEYTE,DULAG,planned,10.9633,125.008,83718000,,
4/24/12 15:00,UNICEF ,Education,CAPIZ,DUMALAG,completed,11.3049,122.622,61903000,,
4/24/12 15:00,UNICEF ,Education,CAPIZ,DUMARAO,completed,11.2486,122.76,61904000,,
4/24/12 15:00,UNICEF ,Education,ILOILO,ESTANCIA,completed,11.4523,123.135,63019000,,
4/24/12 15:00,UNICEF ,Education,EASTERN SAMAR,GIPORLOS,planned,11.1271,125.475,82608000,,
4/24/12 15:00,UNICEF ,Education,EASTERN SAMAR,GIPORLOS,completed,11.1271,125.475,82608000,,
4/24/12 15:00,UNICEF ,Education,EASTERN SAMAR,GUIUAN,planned,10.8515,125.737,82609000,,
4/24/12 15:00,UNICEF ,Education,EASTERN SAMAR,GUIUAN,completed,10.8515,125.737,82609000,,
4/24/12 15:00,UNICEF ,Education,ANTIQUE,HAMTIC,completed,10.6625,122.009,60608000,,
4/24/12 15:00,UNICEF ,Education,ANTIQUE,HAMTIC,planned,10.6625,122.009,60608000,,
4/24/12 15:00,UNICEF ,Education,CAPIZ,IVISAN,planned,11.5182,122.683,61905000,,
4/24/12 15:00,UNICEF ,Education,CAPIZ,IVISAN,completed,11.5182,122.683,61905000,,
4/24/12 15:00,UNICEF ,Education,CAPIZ,IVISAN,ongoing,11.5182,122.683,61905000,,
4/24/12 15:00,UNICEF ,Education,CAPIZ,JAMINDAN,planned,11.3685,122.403,61906000,,
4/24/12 15:00,UNICEF ,Education,CAPIZ,JAMINDAN,completed,11.3685,122.403,61906000,,
4/24/12 15:00,UNICEF ,Education,LEYTE,JARO,completed,11.162,124.766,83723000,,
4/24/12 15:00,UNICEF ,Education,LEYTE,JULITA,completed,10.9813,124.961,83725000,,
4/24/12 15:00,UNICEF ,Education,LEYTE,KANANGA,completed,11.169,124.564,83726000,,
4/24/12 15:00,UNICEF ,Education,LEYTE,KANANGA,planned,11.169,124.564,83726000,,
4/24/12 15:00,UNICEF ,Education,Leyte,LA PAZ,completed,10.8808,124.903,83728000,,
4/24/12 15:00,UNICEF ,Education,ANTIQUE,LAUA-AN,completed,11.1572,122.109,60609000,,
4/24/12 15:00,UNICEF ,Education,EASTERN SAMAR,LAWAAN,planned,11.2021,125.287,82612000,,
4/24/12 15:00,UNICEF ,Education,AKLAN,LIBACAO,completed,11.419,122.296,60409000,,
4/24/12 15:00,UNICEF ,Education,ANTIQUE,LIBERTAD,completed,11.7866,121.953,60610000,,
4/24/12 15:00,UNICEF ,Education,CAPIZ,MA-AYON,completed,11.3509,122.849,61907000,,
4/24/12 15:00,UNICEF ,Education,LEYTE,MACARTHUR,planned,10.8248,124.938,83730000,,
4/24/12 15:00,UNICEF ,Education,LEYTE,MACARTHUR,completed,10.8248,124.938,83730000,,
4/24/12 15:00,UNICEF ,Education,AKLAN,MADALAG,planned,11.4658,122.223,60410000,,
4/24/12 15:00,UNICEF ,Education,AKLAN,MADALAG,completed,11.4658,122.223,60410000,,
4/24/12 15:00,UNICEF ,Education,CAPIZ,MAMBUSAO,planned,11.4338,122.589,61908000,,
4/24/12 15:00,UNICEF ,Education,CAPIZ,MAMBUSAO,completed,11.4338,122.589,61908000,,
4/24/12 15:00,UNICEF ,Education,SAMAR (WESTERN SAMAR),MARABUT,planned,11.2058,125.218,86010000,,
4/24/12 15:00,UNICEF ,Education,SAMAR (WESTERN SAMAR),MARABUT,completed,11.2058,125.218,86010000,,
4/24/12 15:00,UNICEF ,Education,LEYTE,MATAG-OB,planned,11.124,124.468,83733000,,
4/24/12 15:00,UNICEF ,Education,LEYTE,MAYORGA,planned,10.8832,124.988,83735000,,
4/24/12 15:00,UNICEF ,Education,LEYTE,MAYORGA,completed,10.8832,124.988,83735000,,
4/24/12 15:00,UNICEF ,Education,EASTERN SAMAR,MERCEDES,planned,11.089,125.705,82616000,,
4/24/12 15:00,UNICEF ,Education,EASTERN SAMAR,MERCEDES,completed,11.089,125.705,82616000,,
4/24/12 15:00,UNICEF ,Education,AKLAN,NEW WASHINGTON,completed,11.6362,122.411,60415000,,
4/24/12 15:00,UNICEF ,Education,LEYTE,ORMOC CITY,completed,11.0552,124.636,83738000,,
4/24/12 15:00,UNICEF ,Education,LEYTE,ORMOC CITY,planned,11.0552,124.636,83738000,,
4/24/12 15:00,UNICEF ,Education,Leyte,PALO,planned,11.1457,124.97,83739000,,
4/24/12 15:00,UNICEF ,Education,Leyte,PALO,completed,11.1457,124.97,83739000,,
4/24/12 15:00,UNICEF ,Education,CAPIZ,PANAY,planned,11.535,122.832,61909000,,
4/24/12 15:00,UNICEF ,Education,CAPIZ,PANAY,completed,11.535,122.832,61909000,,
4/24/12 15:00,UNICEF ,Education,ANTIQUE,PANDAN,completed,11.7442,122.094,60611000,,
4/24/12 15:00,UNICEF ,Education,CAPIZ,Panitan,planned,11.4443,122.775,61910000,,
4/24/12 15:00,UNICEF ,Education,CAPIZ,PANITAN,completed,11.4443,122.775,61910000,,
4/24/12 15:00,UNICEF ,Education,Leyte,PASTRANA,completed,11.1154,124.861,83741000,,
4/24/12 15:00,UNICEF ,Education,ANTIQUE,PATNONGON,planned,10.9234,122.037,60612000,,
4/24/12 15:00,UNICEF ,Education,ANTIQUE,PATNONGON,completed,10.9234,122.037,60612000,,
4/24/12 15:00,UNICEF ,Education,CAPIZ,PILAR,completed,11.4607,123.02,61911000,,
4/24/12 15:00,UNICEF ,Education,CAPIZ,PONTEVEDRA,planned,11.436,122.867,61912000,,
4/24/12 15:00,UNICEF ,Education,CAPIZ,PONTEVEDRA,completed,11.436,122.867,61912000,,
4/24/12 15:00,UNICEF ,Education,CAPIZ,President Roxas,completed,11.4171,122.956,61913000,,
4/24/12 15:00,UNICEF ,Education,CAPIZ,President Roxas,planned,11.4171,122.956,61913000,,
4/24/12 15:00,UNICEF ,Education,EASTERN SAMAR,QUINAPONDAN,planned,11.1896,125.477,82618000,,
4/24/12 15:00,UNICEF ,Education,EASTERN SAMAR,QUINAPONDAN,completed,11.1896,125.477,82618000,,
4/24/12 15:00,UNICEF ,Education,CAPIZ,Roxas City(Capital),planned,11.5568,122.746,61914000,,
4/24/12 15:00,UNICEF ,Education,CAPIZ,Roxas City(Capital),completed,11.5568,122.746,61914000,,
4/24/12 15:00,UNICEF ,Education,EASTERN SAMAR,SALCEDO,planned,11.1593,125.628,82619000,,
4/24/12 15:00,UNICEF ,Education,ILOILO,SAN DIONISIO,completed,11.3268,123.079,63038000,,
4/24/12 15:00,UNICEF ,Education,ILOILO,SAN ENRIQUE,planned,11.1046,122.717,63039000,,
4/24/12 15:00,UNICEF ,Education,ILOILO,SAN ENRIQUE,completed,11.1046,122.717,63039000,,
4/24/12 15:00,UNICEF ,Education,ANTIQUE,SAN REMIGIO,planned,10.9009,122.176,60614000,,
4/24/12 15:00,UNICEF ,Education,ANTIQUE,SAN REMIGIO,completed,10.9009,122.176,60614000,,
4/24/12 15:00,UNICEF ,Education,LEYTE,SANTA FE,completed,11.1887,124.936,83744000,,
4/24/12 15:00,UNICEF ,Education,CAPIZ,SAPI-AN,completed,11.4981,122.6,61915000,,
4/24/12 15:00,UNICEF ,Education,ILOILO,SARA,completed,11.2986,122.998,63044000,,
4/24/12 15:00,UNICEF ,Education,ILOILO,SARA,planned,11.2986,122.998,63044000,,
4/24/12 15:00,UNICEF ,Education,ANTIQUE,SEBASTE,completed,11.5909,122.119,60615000,,
4/24/12 15:00,UNICEF ,Education,ANTIQUE,SEBASTE,planned,11.5909,122.119,60615000,,
4/24/12 15:00,UNICEF ,Education,ANTIQUE,SIBALOM,completed,10.7724,122.075,60616000,,
4/24/12 15:00,UNICEF ,Education,CAPIZ,SIGMA,completed,11.4288,122.672,61916000,,
4/24/12 15:00,UNICEF ,Education,LEYTE,TABONTABON,completed,11.0441,124.947,83746000,,
4/24/12 15:00,UNICEF ,Education,Leyte,Tacloban city(capital),planned,11.2724,124.955,83747000,,
4/24/12 15:00,UNICEF ,Education,Leyte,Tacloban city(capital),completed,11.2724,124.955,83747000,,
4/24/12 15:00,UNICEF ,Education,Leyte,TANAUAN,completed,11.0846,124.991,83748000,,
4/24/12 15:00,UNICEF ,Education,CAPIZ,TAPAZ,planned,11.2582,122.422,61917000,,
4/24/12 15:00,UNICEF ,Education,CAPIZ,TAPAZ,completed,11.2582,122.422,61917000,,
4/24/12 15:00,UNICEF ,Education,ANTIQUE,TIBIAO,planned,11.3118,122.084,60617000,,
4/24/12 15:00,UNICEF ,Education,ANTIQUE,TIBIAO,completed,11.3118,122.084,60617000,,
4/24/12 15:00,UNICEF ,Education,ANTIQUE,TOBIAS FORNIER (DAO),completed,10.5199,121.976,60607000,,
4/24/12 15:00,UNICEF ,Education,Leyte,TOLOSA,completed,11.0369,125.02,83749000,,
4/24/12 15:00,UNICEF ,Education,ANTIQUE,VALDERRAMA,completed,11.0306,122.205,60618000,,
4/24/12 15:00,UNICEF ,Education,LEYTE,VILLABA,completed,11.1957,124.435,83751000,,
4/24/12 15:00,UNICEF ,Education,LEYTE,VILLABA,planned,11.1957,124.435,83751000,,
4/24/12 15:00,UNICEF ,Education,CAPIZ,zzzz,completed,#N/A,#N/A,,,
4/24/12 15:00,UNICEF ,Education,ANTIQUE,zzzz,completed,#N/A,#N/A,,,
4/24/12 15:00,UNICEF/ Private,Education,LEYTE,SANTA FE,planned,11.1887,124.936,83744000,,
4/24/12 15:00,UNICEF/ Private,Education,LEYTE,TABONTABON,planned,11.0441,124.947,83746000,,
4/24/12 15:00,UNICEF/ Private,Education,Leyte,Tacloban city(capital),completed,11.2724,124.955,83747000,,
4/24/12 15:00,UNICEF/ Private,Education,Leyte,Tacloban city(capital),planned,11.2724,124.955,83747000,,
4/24/12 15:00,UNICEF/ Private,Education,Leyte,TANAUAN,completed,11.0846,124.991,83748000,,
4/24/12 15:00,UNICEF/ Private,Education,Leyte,TANAUAN,planned,11.0846,124.991,83748000,,
4/24/12 15:00,UNICEF/ Private,Education,Leyte,TOLOSA,planned,11.0369,125.02,83749000,,
4/24/12 15:00,UNICEF/DepEd,Education,LEYTE,ALANGALANG,planned,11.22,124.864,83702000,,
4/24/12 15:00,UNICEF/DepEd,Education,EASTERN SAMAR,BALANGIGA,completed,11.2017,125.364,82602000,,
4/24/12 15:00,UNICEF/DepEd,Education,SAMAR (WESTERN SAMAR),BASEY,completed,11.3937,125.152,86002000,,
4/24/12 15:00,UNICEF/DepEd,Education,LEYTE,BURAUEN,planned,10.9639,124.855,83710000,,
4/24/12 15:00,UNICEF/DepEd,Education,LEYTE,CARIGARA,planned,11.2368,124.693,83715000,,
4/24/12 15:00,UNICEF/DepEd,Education,LEYTE,DAGAMI,planned,11.0614,124.863,83717000,,
4/24/12 15:00,UNICEF/DepEd,Education,LEYTE,DULAG,planned,10.9633,125.008,83718000,,
4/24/12 15:00,UNICEF/DepEd,Education,EASTERN SAMAR,GIPORLOS,completed,11.1271,125.475,82608000,,
4/24/12 15:00,UNICEF/DepEd,Education,EASTERN SAMAR,GUIUAN,completed,10.8515,125.737,82609000,,
4/24/12 15:00,UNICEF/DepEd,Education,EASTERN SAMAR,HERNANI,completed,11.3267,125.592,82610000,,
4/24/12 15:00,UNICEF/DepEd,Education,LEYTE,JARO,planned,11.162,124.766,83723000,,
4/24/12 15:00,UNICEF/DepEd,Education,LEYTE,JULITA,planned,10.9813,124.961,83725000,,
4/24/12 15:00,UNICEF/DepEd,Education,Leyte,LA PAZ,planned,10.8808,124.903,83728000,,
4/24/12 15:00,UNICEF/DepEd,Education,EASTERN SAMAR,LAWAAN,completed,11.2021,125.287,82612000,,
4/24/12 15:00,UNICEF/DepEd,Education,LEYTE,MACARTHUR,planned,10.8248,124.938,83730000,,
4/24/12 15:00,UNICEF/DepEd,Education,LEYTE,MAYORGA,planned,10.8832,124.988,83735000,,
4/24/12 15:00,UNICEF/DepEd,Education,EASTERN SAMAR,MERCEDES,completed,11.089,125.705,82616000,,
4/24/12 15:00,UNICEF/DepEd,Education,LEYTE,ORMOC CITY,completed,11.0552,124.636,83738000,,
4/24/12 15:00,UNICEF/DepEd,Education,LEYTE,ORMOC CITY,planned,11.0552,124.636,83738000,,
4/24/12 15:00,UNICEF/DepEd,Education,Leyte,PALO,planned,11.1457,124.97,83739000,,
4/24/12 15:00,UNICEF/DepEd,Education,Leyte,PASTRANA,planned,11.1154,124.861,83741000,,
4/24/12 15:00,UNICEF/DepEd,Education,EASTERN SAMAR,QUINAPONDAN,completed,11.1896,125.477,82618000,,
4/24/12 15:00,UNICEF/DepEd,Education,EASTERN SAMAR,SALCEDO,completed,11.1593,125.628,82619000,,
4/24/12 15:00,UNICEF/DepEd,Education,LEYTE,TABONTABON,planned,11.0441,124.947,83746000,,
4/24/12 15:00,UNICEF/DepEd,Education,Leyte,Tacloban city(capital),planned,11.2724,124.955,83747000,,
4/24/12 15:00,UNICEF/DepEd,Education,Leyte,TANAUAN,planned,11.0846,124.991,83748000,,
4/24/12 15:00,USAID,Education,EASTERN SAMAR,BALANGIGA,completed,11.2017,125.364,82602000,,
4/24/12 15:00,USAID,Education,EASTERN SAMAR,GIPORLOS,completed,11.1271,125.475,82608000,,
4/24/12 15:00,USAID,Education,EASTERN SAMAR,GUIUAN,completed,10.8515,125.737,82609000,,
4/24/12 15:00,USAID,Education,EASTERN SAMAR,HERNANI,completed,11.3267,125.592,82610000,,
4/24/12 15:00,USAID,Education,EASTERN SAMAR,LAWAAN,completed,11.2021,125.287,82612000,,
4/24/12 15:00,USAID,Education,EASTERN SAMAR,MERCEDES,completed,11.089,125.705,82616000,,
4/24/12 15:00,USAID,Education,EASTERN SAMAR,QUINAPONDAN,completed,11.1896,125.477,82618000,,
4/24/12 15:00,USAID,Education,EASTERN SAMAR,SALCEDO,completed,11.1593,125.628,82619000,,
4/24/12 15:00,VIBAL Publishing,Education,CAPIZ,zzzz,completed,#N/A,#N/A,,,
4/24/12 15:00,Welthungerhilfe,Education,ILOILO,CARLES,completed,11.5215,123.191,63014000,,
4/24/12 15:00,Welthungerhilfe,Education,CAPIZ,Roxas City(Capital),completed,11.5568,122.746,61914000,,
4/24/12 15:00,World Vision International,Education,LEYTE,ALANGALANG,Ongoing,11.22,124.864,83702000,,
4/24/12 15:00,World Vision International,Education,LEYTE,ALANGALANG,planned,11.22,124.864,83702000,,
4/24/12 15:00,World Vision International,Education,LEYTE,DAGAMI,Ongoing,11.0614,124.863,83717000,,
4/24/12 15:00,World Vision International,Education,LEYTE,DAGAMI,planned,11.0614,124.863,83717000,,
4/24/12 15:00,World Vision International,Education,LEYTE,DULAG,Ongoing,10.9633,125.008,83718000,,
4/24/12 15:00,World Vision International,Education,LEYTE,MATAG-OB,Ongoing,11.124,124.468,83733000,,
4/24/12 15:00,World Vision International,Education,LEYTE,MATAG-OB,planned,11.124,124.468,83733000,,
4/24/12 15:00,World Vision International,Education,LEYTE,MERIDA,Ongoing,10.9636,124.51,83736000,,
4/24/12 15:00,World Vision International,Education,LEYTE,MERIDA,planned,10.9636,124.51,83736000,,
4/24/12 15:00,World Vision International,Education,LEYTE,ORMOC CITY,Ongoing,11.0552,124.636,83738000,,
4/24/12 15:00,World Vision International,Education,LEYTE,ORMOC CITY,planned,11.0552,124.636,83738000,,
4/24/12 15:00,World Vision International,Education,Leyte,Tacloban city(capital),Ongoing,11.2724,124.955,83747000,,
4/24/12 15:00,World Vision International,Education,LEYTE,VILLABA,Ongoing,11.1957,124.435,83751000,,
4/24/12 15:00,World Vision International,Education,LEYTE,VILLABA,planned,11.1957,124.435,83751000,,
4/24/12 15:00,#REF!,Education,EASTERN SAMAR,BALANGIGA,planned,11.2017,125.364,82602000,,
4/24/12 15:00,Save the Children,Education,ILOILO,BALASAN,completed,11.4579,123.086,63005000,,
4/24/12 15:00,Save the Children,Education,ILOILO,BATAD,completed,11.4004,123.1,63009000,,
4/24/12 15:00,Save the Children,Education,ILOILO,CARLES,completed,11.5215,123.191,63014000,,
4/24/12 15:00,Save the Children,Education,ILOILO,ESTANCIA,completed,11.4523,123.135,63019000,,
4/24/12 15:00,#REF!,Education,EASTERN SAMAR,GIPORLOS,planned,11.1271,125.475,82608000,,
4/24/12 15:00,#REF!,Education,EASTERN SAMAR,GUIUAN,planned,10.8515,125.737,82609000,,
4/24/12 15:00,#REF!,Education,EASTERN SAMAR,HERNANI,planned,11.3267,125.592,82610000,,
4/24/12 15:00,#REF!,Education,EASTERN SAMAR,LAWAAN,planned,11.2021,125.287,82612000,,
4/24/12 15:00,#REF!,Education,EASTERN SAMAR,MERCEDES,planned,11.089,125.705,82616000,,
4/24/12 15:00,#REF!,Education,AKLAN,NEW WASHINGTON,completed,11.6362,122.411,60415000,,
4/24/12 15:00,#REF!,Education,CAPIZ,PANAY,completed,11.535,122.832,61909000,,
4/24/12 15:00,#REF!,Education,EASTERN SAMAR,QUINAPONDAN,planned,11.1896,125.477,82618000,,
4/24/12 15:00,#REF!,Education,EASTERN SAMAR,SALCEDO,planned,11.1593,125.628,82619000,,
4/24/12 15:00,Save the Children,Education,ILOILO,SAN DIONISIO,completed,11.3268,123.079,63038000,,
4/24/12 15:00,Save the Children,Education,ILOILO,SARA,completed,11.2986,122.998,63044000,,
4/24/12 15:00,ACTED,Early Recovery & Livelihoods,SAMAR (WESTERN SAMAR),BASEY,planned,11.3937,125.152,86002000,,
4/24/12 15:00,ACTED,Early Recovery & Livelihoods,LEYTE,CARIGARA,completed,11.2368,124.693,83715000,,
4/24/12 15:00,ACTED,Early Recovery & Livelihoods,EASTERN SAMAR,GIPORLOS,completed,11.1271,125.475,82608000,,
