context:timestamp,org_abbr,sector,prov,municipality,status,context:location:latitude,context:location:longitude,m_code_str,m_code
4/24/2012 15:00,PRC,Food Security and Agriculture,MASBATE,CITY OF MASBATE (CAPITAL),Completed,12.3379,123.565,54111000,54111
4/24/2012 15:00,PRC,Food Security and Agriculture,CAPIZ,CUARTERO,Completed,11.3135,122.76,61901000,61901
4/24/2012 15:00,PRC,Food Security and Agriculture,CAPIZ,DAO,Completed,11.3803,122.709,61902000,61902
4/24/2012 15:00,PRC,Food Security and Agriculture,CAPIZ,DUMALAG,Completed,11.3049,122.622,61903000,61903
4/24/2012 15:00,PRC,Food Security and Agriculture,CAPIZ,IVISAN,Completed,11.5182,122.683,61905000,61905
4/24/2012 15:00,PRC,Food Security and Agriculture,CAPIZ,MA-AYON,Completed,11.3509,122.849,61907000,61907
4/24/2012 15:00,PRC,Food Security and Agriculture,CAPIZ,MAMBUSAO,Completed,11.4338,122.589,61908000,61908
4/24/2012 15:00,PRC,Food Security and Agriculture,CAPIZ,PANAY,Completed,11.535,122.832,61909000,61909
4/24/2012 15:00,PRC,Food Security and Agriculture,CAPIZ,PANITAN,Completed,11.4443,122.775,61910000,61910
4/24/2012 15:00,PRC,Food Security and Agriculture,CAPIZ,PILAR,Completed,11.4607,123.02,61911000,61911
4/24/2012 15:00,PRC,Food Security and Agriculture,CAPIZ,PONTEVEDRA,Completed,11.436,122.867,61912000,61912
4/24/2012 15:00,PRC,Food Security and Agriculture,CAPIZ,PRESIDENT ROXAS,Completed,11.4171,122.956,61913000,61913
4/24/2012 15:00,PRC,Food Security and Agriculture,CAPIZ,ROXAS CITY (CAPITAL),Completed,11.5568,122.746,61914000,61914
4/24/2012 15:00,PRC,Food Security and Agriculture,CAPIZ,SAPI-AN,Completed,11.4981,122.6,61915000,61915
4/24/2012 15:00,PRC,Food Security and Agriculture,CAPIZ,SIGMA,Completed,11.4288,122.672,61916000,61916
4/24/2012 15:00,PRC,Food Security and Agriculture,CEBU,CEBU CITY (CAPITAL),Completed,10.3784,123.86,72217000,72217
4/24/2012 15:00,PRC,Food Security and Agriculture,LEYTE,Abuyog,Completed,10.6584,125.045,83701000,83701
4/24/2012 15:00,PRC,Food Security and Agriculture,LEYTE,Alangalang,Completed,11.22,124.864,83702000,83702
4/24/2012 15:00,PRC,Food Security and Agriculture,LEYTE,Babatngon,Completed,11.388,124.895,83705000,83705
4/24/2012 15:00,PRC,Food Security and Agriculture,LEYTE,Capoocan,Completed,11.2501,124.604,83714000,83714
4/24/2012 15:00,PRC,Food Security and Agriculture,LEYTE,Dagami,Completed,11.0614,124.863,83717000,83717
4/24/2012 15:00,PRC,Food Security and Agriculture,LEYTE,Dulag,Completed,10.9633,125.008,83718000,83718
4/24/2012 15:00,PRC,Food Security and Agriculture,LEYTE,Jaro,Completed,11.162,124.766,83723000,83723
4/24/2012 15:00,PRC,Food Security and Agriculture,LEYTE,Julita,Completed,10.9813,124.961,83725000,83725
4/24/2012 15:00,PRC,Food Security and Agriculture,LEYTE,La Paz,Completed,10.8808,124.903,83728000,83728
4/24/2012 15:00,PRC,Food Security and Agriculture,LEYTE,Mayorga,Completed,10.8832,124.988,83735000,83735
4/24/2012 15:00,PRC,Food Security and Agriculture,LEYTE,ORMOC CITY,Completed,11.0552,124.636,83738000,83738
4/24/2012 15:00,PRC,Food Security and Agriculture,LEYTE,Palo,Completed,11.1457,124.97,83739000,83739
4/24/2012 15:00,PRC,Food Security and Agriculture,LEYTE,Pastrana,Completed,11.1154,124.861,83741000,83741
4/24/2012 15:00,PRC,Food Security and Agriculture,LEYTE,San Miguel,Completed,11.3184,124.844,83743000,83743
4/24/2012 15:00,PRC,Food Security and Agriculture,LEYTE,Santa Fe,Completed,11.1887,124.936,83744000,83744
4/24/2012 15:00,PRC,Food Security and Agriculture,LEYTE,Tabontabon,Completed,11.0441,124.947,83746000,83746
4/24/2012 15:00,PRC,Food Security and Agriculture,LEYTE,Tacloban,Completed,11.2724,124.955,83747000,83747
4/24/2012 15:00,PRC,Food Security and Agriculture,LEYTE,Tacloban,Completed,11.034,124.422,83740000,83740
4/24/2012 15:00,PRC,Food Security and Agriculture,LEYTE,Tanauan,Completed,11.0846,124.991,83748000,83748
4/24/2012 15:00,PRC,Food Security and Agriculture,LEYTE,Tolosa,Completed,11.0369,125.02,83749000,83749
4/24/2012 15:00,PRC,Food Security and Agriculture,LEYTE,Tunga,Completed,11.2475,124.757,83750000,83750
4/24/2012 15:00,PRC / IFRC,Food Security and Agriculture,LEYTE,Alangalang,Ongoing,11.22,124.864,83702000,83702
4/24/2012 15:00,PRC / IFRC,Food Security and Agriculture,LEYTE,Burauen,Ongoing,10.9639,124.855,83710000,83710
4/24/2012 15:00,PRC / IFRC,Food Security and Agriculture,LEYTE,Dagami,Ongoing,11.0614,124.863,83717000,83717
4/24/2012 15:00,PRC / IFRC,Food Security and Agriculture,LEYTE,Dulag,Ongoing,10.9633,125.008,83718000,83718
4/24/2012 15:00,PRC / IFRC,Food Security and Agriculture,LEYTE,Julita,Ongoing,10.9813,124.961,83725000,83725
4/24/2012 15:00,PRC / IFRC,Food Security and Agriculture,LEYTE,La Paz,Ongoing,10.8808,124.903,83728000,83728
4/24/2012 15:00,PRC / IFRC,Food Security and Agriculture,LEYTE,Macarthur,Ongoing,10.8248,124.938,83730000,83730
4/24/2012 15:00,PRC / IFRC,Food Security and Agriculture,LEYTE,Mayorga,Ongoing,10.8832,124.988,83735000,83735
4/24/2012 15:00,PRC / IFRC,Food Security and Agriculture,LEYTE,Palo,Ongoing,11.1457,124.97,83739000,83739
4/24/2012 15:00,PRC / IFRC,Food Security and Agriculture,LEYTE,Tabontabon,Ongoing,11.0441,124.947,83746000,83746
4/24/2012 15:00,PRC / IFRC,Food Security and Agriculture,LEYTE,Tanauan,Ongoing,11.0846,124.991,83748000,83748
4/24/2012 15:00,PRC / IFRC,Food Security and Agriculture,LEYTE,Tolosa,Ongoing,11.0369,125.02,83749000,83749
4/24/2012 15:00,PRAY,Food Security and Agriculture,ANTIQUE,CALUYA,Ongoing,11.9593,121.451,60605000,60605
4/24/2012 15:00,PRAY,Food Security and Agriculture,CAPIZ,DAO,Ongoing,11.3803,122.709,61902000,61902
4/24/2012 15:00,PRAY,Food Security and Agriculture,CAPIZ,IVISAN,Ongoing,11.5182,122.683,61905000,61905
4/24/2012 15:00,PRAY,Food Security and Agriculture,CAPIZ,MA-AYON,Ongoing,11.3509,122.849,61907000,61907
4/24/2012 15:00,PRAY,Food Security and Agriculture,CAPIZ,PANAY,Ongoing,11.535,122.832,61909000,61909
4/24/2012 15:00,PRAY,Food Security and Agriculture,CAPIZ,PANITAN,Ongoing,11.4443,122.775,61910000,61910
4/24/2012 15:00,PRAY,Food Security and Agriculture,CAPIZ,PONTEVEDRA,Ongoing,11.436,122.867,61912000,61912
4/24/2012 15:00,PRAY,Food Security and Agriculture,CAPIZ,SIGMA,Ongoing,11.4288,122.672,61916000,61916
4/24/2012 15:00,IRW,Food Security and Agriculture,CEBU,SANTA FE,Completed,11.2162,123.819,72244000,72244
4/24/2012 15:00,IRW,Food Security and Agriculture,CEBU,TABOGON,Completed,10.934,124,72248000,72248
4/24/2012 15:00,IRW,Food Security and Agriculture,LEYTE,ALBUERA,Completed,10.9258,124.745,83703000,83703
4/24/2012 15:00,IRW,Food Security and Agriculture,LEYTE,KANANGA,Completed,11.169,124.564,83726000,83726
4/24/2012 15:00,IRW,Food Security and Agriculture,LEYTE,MERIDA,Completed,10.9636,124.51,83736000,83736
4/24/2012 15:00,RAFI,Food Security and Agriculture,CEBU,BANTAYAN,Completed,11.1873,123.726,72209000,72209
4/24/2012 15:00,RAFI,Food Security and Agriculture,CEBU,BORBON,Completed,10.8489,123.994,72213000,72213
4/24/2012 15:00,RAFI,Food Security and Agriculture,CEBU,CITY OF BOGO,Completed,11.0234,123.996,72211000,72211
4/24/2012 15:00,RAFI,Food Security and Agriculture,CEBU,DAANBANTAYAN,Completed,11.227,124.023,72221000,72221
4/24/2012 15:00,RAFI,Food Security and Agriculture,CEBU,MADRIDEJOS,Completed,11.2666,123.734,72228000,72228
4/24/2012 15:00,RAFI,Food Security and Agriculture,CEBU,MEDELLIN,Completed,11.1409,123.977,72231000,72231
4/24/2012 15:00,RAFI,Food Security and Agriculture,CEBU,SAN REMIGIO,Completed,10.9836,123.936,72243000,72243
4/24/2012 15:00,RAFI,Food Security and Agriculture,CEBU,TABUELAN,Completed,10.8464,123.911,72249000,72249
4/24/2012 15:00,RAFI,Food Security and Agriculture,LEYTE,CITY OF BAYBAY,Completed,10.6886,124.838,83708000,83708
4/24/2012 15:00,RAFI,Food Security and Agriculture,LEYTE,ORMOC CITY,Completed,11.0552,124.636,83738000,83738
4/24/2012 15:00,Salv Army,Food Security and Agriculture,LEYTE,ALANGALANG,Completed,11.22,124.864,83702000,83702
4/24/2012 15:00,Salv Army,Food Security and Agriculture,LEYTE,DULAG,Completed,10.9633,125.008,83718000,83718
4/24/2012 15:00,Salv Army,Food Security and Agriculture,LEYTE,PALO,Completed,11.1457,124.97,83739000,83739
4/24/2012 15:00,Salv Army,Food Security and Agriculture,LEYTE,SANTA FE,Completed,11.1887,124.936,83744000,83744
4/24/2012 15:00,Salv Army,Food Security and Agriculture,LEYTE,SANTA FE,Ongoing,11.1887,124.936,83744000,83744
4/24/2012 15:00,Salv Army,Food Security and Agriculture,LEYTE,TACLOBAN CITY (CAPITAL),Completed,11.2724,124.955,83747000,83747
4/24/2012 15:00,Salv Army,Food Security and Agriculture,LEYTE,TACLOBAN CITY (CAPITAL),Ongoing,11.2724,124.955,83747000,83747
4/24/2012 15:00,Salv Army,Food Security and Agriculture,LEYTE,TACLOBAN CITY (CAPITAL),Planned,11.2724,124.955,83747000,83747
4/24/2012 15:00,Salv Army,Food Security and Agriculture,SAMAR (WESTERN SAMAR),BASEY,Completed,11.3937,125.152,86002000,86002
4/24/2012 15:00,Sam's Purse,Food Security and Agriculture,CEBU,ALEGRIA,Completed,9.7494,123.385,72203000,72203
4/24/2012 15:00,Sam's Purse,Food Security and Agriculture,CEBU,BANTAYAN,Completed,11.1873,123.726,72209000,72209
4/24/2012 15:00,Sam's Purse,Food Security and Agriculture,CEBU,CEBU CITY (CAPITAL),Completed,10.3784,123.86,72217000,72217
4/24/2012 15:00,Sam's Purse,Food Security and Agriculture,LEYTE,PALO,Ongoing,11.1457,124.97,83739000,83739
4/24/2012 15:00,Sam's Purse,Food Security and Agriculture,LEYTE,TACLOBAN CITY (CAPITAL),Ongoing,11.2724,124.955,83747000,83747
4/24/2012 15:00,Sam's Purse,Food Security and Agriculture,LEYTE,TOLOSA,Completed,11.0369,125.02,83749000,83749
4/24/2012 15:00,SAVE,Food Security and Agriculture,PALAWAN,ROXAS,Ongoing,10.3137,119.289,175318000,175318
4/24/2012 15:00,SAVE,Food Security and Agriculture,ILOILO,Ajuy,Planned,11.1431,122.996,63001000,63001
4/24/2012 15:00,SAVE,Food Security and Agriculture,ILOILO,BATAD,Ongoing,11.4004,123.1,63009000,63009
4/24/2012 15:00,SAVE,Food Security and Agriculture,ILOILO,BATAD,Completed,11.4004,123.1,63009000,63009
4/24/2012 15:00,SAVE,Food Security and Agriculture,ILOILO,CARLES,Ongoing,11.5215,123.191,63014000,63014
4/24/2012 15:00,SAVE,Food Security and Agriculture,ILOILO,CARLES,Completed,11.5215,123.191,63014000,63014
4/24/2012 15:00,SAVE,Food Security and Agriculture,ILOILO,Concepcion,Ongoing,11.2197,123.121,63015000,63015
4/24/2012 15:00,SAVE,Food Security and Agriculture,ILOILO,ESTANCIA,Ongoing,11.4523,123.135,63019000,63019
4/24/2012 15:00,SAVE,Food Security and Agriculture,ILOILO,ESTANCIA,Completed,11.4523,123.135,63019000,63019
4/24/2012 15:00,SAVE,Food Security and Agriculture,ILOILO,SAN DIONISIO,Ongoing,11.3268,123.079,63038000,63038
4/24/2012 15:00,SAVE,Food Security and Agriculture,LEYTE,Dulag,Ongoing,10.9633,125.008,83718000,83718
4/24/2012 15:00,SAVE,Food Security and Agriculture,LEYTE,Dulag,Completed,10.9633,125.008,83718000,83718
4/24/2012 15:00,SAVE,Food Security and Agriculture,LEYTE,MacArthur,Completed,10.8248,124.938,83730000,83730
4/24/2012 15:00,SAVE,Food Security and Agriculture,LEYTE,Mayorga,Completed,10.8832,124.988,83735000,83735
4/24/2012 15:00,SAVE,Food Security and Agriculture,LEYTE,Palo,Ongoing,11.1457,124.97,83739000,83739
4/24/2012 15:00,SAVE,Food Security and Agriculture,LEYTE,Tanauan,Ongoing,11.0846,124.991,83748000,83748
4/24/2012 15:00,SAVE,Food Security and Agriculture,LEYTE,Tolosa,Ongoing,11.0369,125.02,83749000,83749
4/24/2012 15:00,SI,Food Security and Agriculture,LEYTE,La Paz,Planned,10.8808,124.903,83728000,83728
4/24/2012 15:00,SI,Food Security and Agriculture,LEYTE,La Paz,Completed,10.8808,124.903,83728000,83728
4/24/2012 15:00,SI,Food Security and Agriculture,LEYTE,La Paz,Ongoing,10.8808,124.903,83728000,83728
4/24/2012 15:00,SI,Food Security and Agriculture,LEYTE,Pastrana,Ongoing,11.1154,124.861,83741000,83741
4/24/2012 15:00,SI,Food Security and Agriculture,LEYTE,Pastrana,Completed,11.1154,124.861,83741000,83741
4/24/2012 15:00,SI,Food Security and Agriculture,LEYTE,Pastrana,Planned,11.1154,124.861,83741000,83741
4/24/2012 15:00,SDC,Food Security and Agriculture,CEBU,DAANBANTAYAN,Completed,11.227,124.023,72221000,72221
4/24/2012 15:00,Triangle GH,Food Security and Agriculture,EASTERN SAMAR,GUIUAN,Planned,10.8515,125.737,82609000,82609
4/24/2012 15:00,LGU,Food Security and Agriculture,EASTERN SAMAR,GUIUAN,Planned,10.8515,125.737,82609000,82609
4/24/2012 15:00,LGU,Food Security and Agriculture,EASTERN SAMAR,HERNANI,Planned,11.3267,125.592,82610000,82610
4/24/2012 15:00,LGU,Food Security and Agriculture,EASTERN SAMAR,LAWAAN,Planned,11.2021,125.287,82612000,82612
4/24/2012 15:00,LGU,Food Security and Agriculture,EASTERN SAMAR,MERCEDES,Planned,11.089,125.705,82616000,82616
4/24/2012 15:00,LGU,Food Security and Agriculture,EASTERN SAMAR,QUINAPONDAN,Planned,11.1896,125.477,82618000,82618
4/24/2012 15:00,United Siks ,Food Security and Agriculture,ANTIQUE,BUGASONG,Completed,11.0964,122.135,60604000,60604
4/24/2012 15:00,United Siks ,Food Security and Agriculture,ANTIQUE,LAUA-AN,Completed,11.1572,122.109,60609000,60609
4/24/2012 15:00,United Siks ,Food Security and Agriculture,ANTIQUE,PATNONGON,Completed,10.9234,122.037,60612000,60612
4/24/2012 15:00,VIVA,Food Security and Agriculture,EASTERN SAMAR,GUIUAN,Completed,10.8515,125.737,82609000,82609
4/24/2012 15:00,ACF,Food Security and Agriculture,ILOILO,SAN DIONISIO,Completed,11.3268,123.079,63038000,63038
4/24/2012 15:00,ACF,Food Security and Agriculture,ILOILO,SARA,Ongoing,11.2986,122.998,63044000,63044
4/24/2012 15:00,ACTED,Food Security and Agriculture,LEYTE,ALANGALANG,Completed,11.22,124.864,83702000,83702
4/24/2012 15:00,ACTED,Food Security and Agriculture,LEYTE,BARUGO,Completed,11.3078,124.769,83706000,83706
4/24/2012 15:00,ACTED,Food Security and Agriculture,LEYTE,CAPOOCAN,Completed,11.2501,124.604,83714000,83714
4/24/2012 15:00,ACTED,Food Security and Agriculture,LEYTE,CARIGARA,Completed,11.2368,124.693,83715000,83715
4/24/2012 15:00,ACTED,Food Security and Agriculture,LEYTE,JAVIER (BUGHO),Completed,10.764,124.925,83724000,83724
4/24/2012 15:00,ACTED,Food Security and Agriculture,LEYTE,KANANGA,Completed,11.169,124.564,83726000,83726
4/24/2012 15:00,ACTED,Food Security and Agriculture,LEYTE,LEYTE,Completed,11.338,124.494,83729000,83729
4/24/2012 15:00,ACTED,Food Security and Agriculture,LEYTE,SAN MIGUEL,Completed,11.3184,124.844,83743000,83743
4/24/2012 15:00,DSWD,Food Security and Agriculture,CATANDUANES,PANDAN,Completed,14.0287,124.194,52006000,52006
4/24/2012 15:00,DSWD,Food Security and Agriculture,AKLAN,ALTAVAS,Ongoing,11.5138,122.47,60401000,60401
4/24/2012 15:00,DSWD,Food Security and Agriculture,AKLAN,ALTAVAS,Completed,11.5138,122.47,60401000,60401
4/24/2012 15:00,DSWD,Food Security and Agriculture,AKLAN,BALETE,Ongoing,11.5294,122.376,60402000,60402
4/24/2012 15:00,DSWD,Food Security and Agriculture,AKLAN,BALETE,Completed,11.5294,122.376,60402000,60402
4/24/2012 15:00,DSWD,Food Security and Agriculture,AKLAN,BANGA,Ongoing,11.598,122.332,60403000,60403
4/24/2012 15:00,DSWD,Food Security and Agriculture,AKLAN,BANGA,Completed,11.598,122.332,60403000,60403
4/24/2012 15:00,DSWD,Food Security and Agriculture,AKLAN,BATAN,Ongoing,11.5686,122.485,60404000,60404
4/24/2012 15:00,DSWD,Food Security and Agriculture,AKLAN,BATAN,Completed,11.5686,122.485,60404000,60404
4/24/2012 15:00,DSWD,Food Security and Agriculture,AKLAN,BURUANGA,Completed,11.8292,121.914,60405000,60405
4/24/2012 15:00,DSWD,Food Security and Agriculture,AKLAN,IBAJAY,Completed,11.7523,122.169,60406000,60406
4/24/2012 15:00,DSWD,Food Security and Agriculture,AKLAN,LEZO,Completed,11.6782,122.319,60408000,60408
4/24/2012 15:00,DSWD,Food Security and Agriculture,AKLAN,LIBACAO,Ongoing,11.419,122.296,60409000,60409
4/24/2012 15:00,DSWD,Food Security and Agriculture,AKLAN,LIBACAO,Completed,11.419,122.296,60409000,60409
4/24/2012 15:00,DSWD,Food Security and Agriculture,AKLAN,MADALAG,Ongoing,11.4658,122.223,60410000,60410
4/24/2012 15:00,DSWD,Food Security and Agriculture,AKLAN,MADALAG,Completed,11.4658,122.223,60410000,60410
4/24/2012 15:00,DSWD,Food Security and Agriculture,AKLAN,MAKATO,Completed,11.7075,122.27,60411000,60411
4/24/2012 15:00,DSWD,Food Security and Agriculture,AKLAN,MALAY,Completed,11.8947,121.947,60412000,60412
4/24/2012 15:00,DSWD,Food Security and Agriculture,AKLAN,MALINAO,Ongoing,11.6067,122.228,60413000,60413
4/24/2012 15:00,DSWD,Food Security and Agriculture,AKLAN,MALINAO,Completed,11.6067,122.228,60413000,60413
4/24/2012 15:00,DSWD,Food Security and Agriculture,AKLAN,NABAS,Completed,11.8434,122.038,60414000,60414
4/24/2012 15:00,DSWD,Food Security and Agriculture,AKLAN,NEW WASHINGTON,Ongoing,11.6362,122.411,60415000,60415
4/24/2012 15:00,DSWD,Food Security and Agriculture,AKLAN,NEW WASHINGTON,Completed,11.6362,122.411,60415000,60415
4/24/2012 15:00,DSWD,Food Security and Agriculture,AKLAN,TANGALAN,Completed,11.7425,122.233,60417000,60417
4/24/2012 15:00,DSWD,Food Security and Agriculture,ANTIQUE,BARBAZA,Completed,11.2574,122.126,60602000,60602
4/24/2012 15:00,DSWD,Food Security and Agriculture,ANTIQUE,BUGASONG,Completed,11.0964,122.135,60604000,60604
4/24/2012 15:00,DSWD,Food Security and Agriculture,ANTIQUE,LAUA-AN,Completed,11.1572,122.109,60609000,60609
4/24/2012 15:00,DSWD,Food Security and Agriculture,ANTIQUE,LIBERTAD,Completed,11.7866,121.953,60610000,60610
4/24/2012 15:00,DSWD,Food Security and Agriculture,ANTIQUE,SEBASTE,Completed,11.5909,122.119,60615000,60615
4/24/2012 15:00,DSWD,Food Security and Agriculture,ANTIQUE,TIBIAO,Completed,11.3118,122.084,60617000,60617
4/24/2012 15:00,DSWD,Food Security and Agriculture,CAPIZ,CUARTERO,Completed,11.3135,122.76,61901000,61901
4/24/2012 15:00,DSWD,Food Security and Agriculture,CAPIZ,DUMALAG,Completed,11.3049,122.622,61903000,61903
4/24/2012 15:00,DSWD,Food Security and Agriculture,CAPIZ,DUMARAO,Ongoing,11.2486,122.76,61904000,61904
4/24/2012 15:00,DSWD,Food Security and Agriculture,CAPIZ,DUMARAO,Completed,11.2486,122.76,61904000,61904
4/24/2012 15:00,DSWD,Food Security and Agriculture,CAPIZ,JAMINDAN,Ongoing,11.3685,122.403,61906000,61906
4/24/2012 15:00,DSWD,Food Security and Agriculture,CAPIZ,JAMINDAN,Completed,11.3685,122.403,61906000,61906
4/24/2012 15:00,DSWD,Food Security and Agriculture,CAPIZ,MA-AYON,Ongoing,11.3509,122.849,61907000,61907
4/24/2012 15:00,DSWD,Food Security and Agriculture,CAPIZ,MA-AYON,Completed,11.3509,122.849,61907000,61907
4/24/2012 15:00,DSWD,Food Security and Agriculture,CAPIZ,MAMBUSAO,Completed,11.4338,122.589,61908000,61908
4/24/2012 15:00,DSWD,Food Security and Agriculture,CAPIZ,PANAY,Completed,11.535,122.832,61909000,61909
4/24/2012 15:00,DSWD,Food Security and Agriculture,CAPIZ,PANITAN,Ongoing,11.4443,122.775,61910000,61910
4/24/2012 15:00,DSWD,Food Security and Agriculture,CAPIZ,PANITAN,Completed,11.4443,122.775,61910000,61910
4/24/2012 15:00,DSWD,Food Security and Agriculture,CAPIZ,PILAR,Ongoing,11.4607,123.02,61911000,61911
4/24/2012 15:00,DSWD,Food Security and Agriculture,CAPIZ,PILAR,Completed,11.4607,123.02,61911000,61911
4/24/2012 15:00,DSWD,Food Security and Agriculture,CAPIZ,PONTEVEDRA,Completed,11.436,122.867,61912000,61912
4/24/2012 15:00,DSWD,Food Security and Agriculture,CAPIZ,PRESIDENT ROXAS,Ongoing,11.4171,122.956,61913000,61913
4/24/2012 15:00,DSWD,Food Security and Agriculture,CAPIZ,PRESIDENT ROXAS,Completed,11.4171,122.956,61913000,61913
4/24/2012 15:00,DSWD,Food Security and Agriculture,CAPIZ,ROXAS CITY (CAPITAL),Completed,11.5568,122.746,61914000,61914
4/24/2012 15:00,DSWD,Food Security and Agriculture,CAPIZ,SAPI-AN,Completed,11.4981,122.6,61915000,61915
4/24/2012 15:00,DSWD,Food Security and Agriculture,CAPIZ,SIGMA,Completed,11.4288,122.672,61916000,61916
4/24/2012 15:00,DSWD,Food Security and Agriculture,CAPIZ,TAPAZ,Ongoing,11.2582,122.422,61917000,61917
4/24/2012 15:00,DSWD,Food Security and Agriculture,CAPIZ,TAPAZ,Completed,11.2582,122.422,61917000,61917
4/24/2012 15:00,DSWD,Food Security and Agriculture,ILOILO,AJUY,Completed,11.1431,122.996,63001000,63001
4/24/2012 15:00,DSWD,Food Security and Agriculture,ILOILO,ANILAO,Completed,11.0009,122.743,63003000,63003
4/24/2012 15:00,DSWD,Food Security and Agriculture,ILOILO,BALASAN,Ongoing,11.4579,123.086,63005000,63005
4/24/2012 15:00,DSWD,Food Security and Agriculture,ILOILO,BALASAN,Completed,11.4579,123.086,63005000,63005
4/24/2012 15:00,DSWD,Food Security and Agriculture,ILOILO,BAROTAC NUEVO,Completed,10.9091,122.724,63007000,63007
4/24/2012 15:00,DSWD,Food Security and Agriculture,ILOILO,BATAD,Completed,11.4004,123.1,63009000,63009
4/24/2012 15:00,DSWD,Food Security and Agriculture,ILOILO,BINGAWAN,Ongoing,11.1933,122.569,63010000,63010
4/24/2012 15:00,DSWD,Food Security and Agriculture,ILOILO,BINGAWAN,Completed,11.1933,122.569,63010000,63010
4/24/2012 15:00,DSWD,Food Security and Agriculture,ILOILO,CALINOG,Completed,11.152,122.499,63013000,63013
4/24/2012 15:00,DSWD,Food Security and Agriculture,ILOILO,CARLES,Completed,11.5215,123.191,63014000,63014
4/24/2012 15:00,DSWD,Food Security and Agriculture,ILOILO,CITY OF PASSI,Completed,11.169,122.67,63035000,63035
4/24/2012 15:00,DSWD,Food Security and Agriculture,ILOILO,CONCEPCION,Completed,11.2197,123.121,63015000,63015
4/24/2012 15:00,DSWD,Food Security and Agriculture,ILOILO,DINGLE,Completed,11.0143,122.67,63016000,63016
4/24/2012 15:00,DSWD,Food Security and Agriculture,ILOILO,DUE¥AS,Completed,11.0565,122.586,63017000,63017
4/24/2012 15:00,DSWD,Food Security and Agriculture,ILOILO,ESTANCIA,Ongoing,11.4523,123.135,63019000,63019
4/24/2012 15:00,DSWD,Food Security and Agriculture,ILOILO,ESTANCIA,Completed,11.4523,123.135,63019000,63019
4/24/2012 15:00,DSWD,Food Security and Agriculture,ILOILO,LAMBUNAO,Completed,11.1105,122.389,63025000,63025
4/24/2012 15:00,DSWD,Food Security and Agriculture,ILOILO,MAASIN,Completed,10.9242,122.4,63029000,63029
4/24/2012 15:00,DSWD,Food Security and Agriculture,ILOILO,SAN DIONISIO,Completed,11.3268,123.079,63038000,63038
4/24/2012 15:00,DSWD,Food Security and Agriculture,ILOILO,SAN ENRIQUE,Completed,11.1046,122.717,63039000,63039
4/24/2012 15:00,DSWD,Food Security and Agriculture,ILOILO,SAN MIGUEL,Ongoing,10.7854,122.472,63041000,63041
4/24/2012 15:00,DSWD,Food Security and Agriculture,ILOILO,SAN RAFAEL,Ongoing,11.1544,122.831,63042000,63042
4/24/2012 15:00,DSWD,Food Security and Agriculture,ILOILO,SAN RAFAEL,Completed,11.1544,122.831,63042000,63042
4/24/2012 15:00,DSWD,Food Security and Agriculture,ILOILO,SARA,Completed,11.2986,122.998,63044000,63044
4/24/2012 15:00,DSWD,Food Security and Agriculture,BILIRAN,ALMERIA,Completed,11.6388,124.413,87801000,87801
4/24/2012 15:00,DSWD,Food Security and Agriculture,BILIRAN,BILIRAN,Completed,11.5123,124.483,87802000,87802
4/24/2012 15:00,DSWD,Food Security and Agriculture,BILIRAN,CABUCGAYAN,Completed,11.5008,124.563,87803000,87803
4/24/2012 15:00,DSWD,Food Security and Agriculture,BILIRAN,CAIBIRAN,Completed,11.56,124.553,87804000,87804
4/24/2012 15:00,DSWD,Food Security and Agriculture,BILIRAN,CULABA,Completed,11.6422,124.507,87805000,87805
4/24/2012 15:00,DSWD,Food Security and Agriculture,BILIRAN,KAWAYAN,Completed,11.6827,124.405,87806000,87806
4/24/2012 15:00,DSWD,Food Security and Agriculture,BILIRAN,NAVAL (CAPITAL),Completed,11.5769,124.436,87808000,87808
4/24/2012 15:00,DSWD,Food Security and Agriculture,EASTERN SAMAR,BALANGIGA,Completed,11.2017,125.364,82602000,82602
4/24/2012 15:00,DSWD,Food Security and Agriculture,EASTERN SAMAR,BALANGKAYAN,Completed,11.4092,125.405,82603000,82603
4/24/2012 15:00,DSWD,Food Security and Agriculture,EASTERN SAMAR,CITY OF BORONGAN (CAPITAL),Completed,11.5914,125.346,82604000,82604
4/24/2012 15:00,DSWD,Food Security and Agriculture,EASTERN SAMAR,GENERAL MACARTHUR,Completed,11.2674,125.507,82607000,82607
4/24/2012 15:00,DSWD,Food Security and Agriculture,EASTERN SAMAR,GIPORLOS,Completed,11.1271,125.475,82608000,82608
4/24/2012 15:00,DSWD,Food Security and Agriculture,EASTERN SAMAR,GUIUAN,Completed,10.8515,125.737,82609000,82609
4/24/2012 15:00,DSWD,Food Security and Agriculture,EASTERN SAMAR,HERNANI,Completed,11.3267,125.592,82610000,82610
4/24/2012 15:00,DSWD,Food Security and Agriculture,EASTERN SAMAR,JIPAPAD,Completed,12.2782,125.204,82611000,82611
4/24/2012 15:00,DSWD,Food Security and Agriculture,EASTERN SAMAR,LAWAAN,Completed,11.2021,125.287,82612000,82612
4/24/2012 15:00,DSWD,Food Security and Agriculture,EASTERN SAMAR,LLORENTE,Completed,11.3428,125.448,82613000,82613
4/24/2012 15:00,DSWD,Food Security and Agriculture,EASTERN SAMAR,MAYDOLONG,Completed,11.4603,125.361,82615000,82615
4/24/2012 15:00,DSWD,Food Security and Agriculture,EASTERN SAMAR,MERCEDES,Completed,11.089,125.705,82616000,82616
